"action.invoked","flutter.clean","io.flutter","LISTED","2","13","12064","321916"
"action.invoked","InferNullity","com.intellij.java","JB_BUNDLED","5","14","12064","321916"
"action.invoked","ChangesView.ShelveSilently","","PLATFORM","2","10","12064","321916"
"action.invoked","TabShiftActions.ShiftRight","socrates.tabshifter","LISTED","1","1","12064","321916"
"action.invoked","EditorToggleStickySelection","","PLATFORM","2","2","12064","321916"
"action.invoked","TypeScriptExtractTypeAlias","JavaScript","JB_BUNDLED","1","1","12064","321916"
"action.invoked","Educational.WatchTutorial","com.jetbrains.edu","JB_NOT_BUNDLED","1","1","12064","321916"
"action.invoked","ToggleBookmark2","","PLATFORM","1","1","12064","321916"
"action.invoked","StringManipulation.SortTokens","String_Manipulation","LISTED","1","1","12064","321916"
"action.invoked","RecentFiles","","PLATFORM","14","15","12064","321916"
"action.invoked","RearrangeCode","","PLATFORM","32","116","12064","321916"
"action.invoked","tasks.configure.servers","com.intellij.tasks","JB_BUNDLED","17","17","12064","321916"
"action.invoked","MTSolarizedDarkTheme","com.chrisrm.idea.MaterialThemeUI","LISTED","2","5","12064","321916"
"action.invoked","EditorBreadcrumbsHideBoth","","PLATFORM","9","84","12064","321916"
"action.invoked","osmedile.intellij.stringmanip.UnescapeJsonAction","String_Manipulation","LISTED","1","1","12064","321916"
"action.invoked","uuidgenerator.to-clipboard","com.github.leomillon.uuidgenerator","LISTED","5","30","12064","321916"
"action.invoked","CompileDirty","","PLATFORM","1","1","12064","321916"
"action.invoked","FindUsagesInFile","","PLATFORM","3","3","12064","321916"
"action.invoked","HTTP.Request.NewFile","com.jetbrains.restClient","JB_BUNDLED","14","17","12064","321916"
"action.invoked","ShowUmlDiagram","com.intellij.diagram","JB_BUNDLED","10","13","12064","321916"
"action.invoked","Debugger.ReloadFile","com.intellij.java","JB_BUNDLED","2","28","12064","321916"
"action.invoked","EditorBackwardParagraphWithSelection","","PLATFORM","1","1","12064","321916"
"action.invoked","FinalModifier","Insert_Final_Modifier","LISTED","1","6","12064","321916"
"action.invoked","Android.ExportProjectZip","org.jetbrains.android","JB_BUNDLED","7","15","12064","321916"
"action.invoked","autoscroll-plugin.autoscrolltosource","com.steve.plugins.autoscroll","LISTED","1","1","12064","321916"
"action.invoked","ShowRegistry","","FROM_SOURCES","1","1","12064","321916"
"action.invoked","wu.seal.wu.seal.jsontokotlin.GenerateKotlinFileAction","wu.seal.tool.jsontokotlin","LISTED","1","2","12064","321916"
"action.invoked","ShowLearnPanel","training","JB_NOT_BUNDLED","4","4","12064","321916"
"action.invoked","EslintImportCodeStyle","JavaScript","JB_BUNDLED","2","2","12064","321916"
"action.invoked","org.jetbrains.plugins.ruby.gem.bundler.actions.RunBundlerUpdateAction","org.jetbrains.plugins.ruby","JB_BUNDLED","1","1","12064","321916"
"action.invoked","Git.Stash","Git4Idea","JB_BUNDLED","213","501","12064","321916"
"action.invoked","ExecuteInPyConsoleAction","PythonCore","JB_NOT_BUNDLED","1","1","12064","321916"
"action.invoked","texify.TableCreationWizzard","nl.rubensten.texifyidea","LISTED","1","1","12064","321916"
"action.invoked","com.intellij.usages.impl.UsageViewImpl$ShowSettings","","PLATFORM","1","1","12064","321916"
"action.invoked","Cmd.RunCmdShell","CMD_Support","LISTED","1","1","12064","321916"
